call_id,calling_number,called_number,start_time,end_time,duration,call_type
309,21650355745,216556371,2025-01-13 14:53:45,2025-01-13 15:51:38,3473,Incoming
310,21650717530,216605186,2025-01-13 13:32:24,2025-01-13 14:28:31,3367,Outgoing
311,21650127400,216786840,2025-01-13 15:05:05,2025-01-13 15:18:31,806,Incoming
312,21650262147,216903468,2025-01-13 14:43:16,2025-01-13 15:41:57,3521,Outgoing
313,21650898217,216909707,2025-01-13 14:07:52,2025-01-13 14:34:55,1623,Outgoing
314,21650317634,216616348,2025-01-13 13:38:42,2025-01-13 14:05:56,1634,Outgoing
315,21650218380,216284119,2025-01-13 15:12:22,2025-01-13 15:50:17,2275,Outgoing
316,21650144487,216718258,2025-01-13 14:59:55,2025-01-13 15:39:45,2390,Incoming
317,21650427646,216485348,2025-01-13 15:02:02,2025-01-13 15:43:45,2503,Outgoing
318,21650569274,216166407,2025-01-13 14:18:07,2025-01-13 14:36:12,1085,Outgoing
319,21650935543,216375919,2025-01-13 14:45:54,2025-01-13 14:52:41,407,Outgoing
320,21650198845,216578886,2025-01-13 14:11:40,2025-01-13 14:20:45,545,Outgoing
321,21650598154,216652081,2025-01-13 14:28:19,2025-01-13 14:44:30,971,Outgoing
322,21650320627,216700251,2025-01-13 14:38:08,2025-01-13 15:10:01,1913,Outgoing
323,21650202136,216925095,2025-01-13 13:45:57,2025-01-13 14:11:59,1562,Outgoing
324,21650460704,216373910,2025-01-13 13:34:11,2025-01-13 13:42:03,472,Outgoing
325,21650717384,216592866,2025-01-13 14:32:14,2025-01-13 14:47:57,943,Outgoing
326,21650824015,216406736,2025-01-13 13:55:54,2025-01-13 14:01:05,311,Outgoing
327,21650460940,216781053,2025-01-13 14:05:26,2025-01-13 15:03:25,3479,Incoming
328,21650532214,216741427,2025-01-13 14:06:36,2025-01-13 14:57:39,3063,Outgoing
329,21650896090,216600497,2025-01-13 15:01:36,2025-01-13 15:38:18,2202,Outgoing
330,21650484496,216508741,2025-01-13 14:54:13,2025-01-13 15:25:06,1853,Outgoing
331,21650326218,216661370,2025-01-13 13:55:31,2025-01-13 14:05:20,589,Incoming
332,21650293626,216353908,2025-01-13 15:14:03,2025-01-13 15:29:39,936,Incoming
333,21650760046,216951933,2025-01-13 13:58:50,2025-01-13 14:27:21,1711,Incoming
334,21650830830,216712400,2025-01-13 14:17:58,2025-01-13 14:59:30,2492,Outgoing
335,21650477575,216544325,2025-01-13 14:02:55,2025-01-13 14:38:08,2113,Outgoing
336,21650963227,216637143,2025-01-13 15:03:53,2025-01-13 15:18:40,887,Outgoing
337,21650881144,216979443,2025-01-13 13:52:30,2025-01-13 14:14:49,1339,Incoming
338,21650148488,216770897,2025-01-13 13:32:52,2025-01-13 14:17:56,2704,Outgoing
339,21650246715,216255054,2025-01-13 14:10:01,2025-01-13 14:23:16,795,Incoming
340,21650465376,216790171,2025-01-13 13:31:05,2025-01-13 14:28:40,3455,Outgoing
341,21650366170,216478053,2025-01-13 14:25:49,2025-01-13 15:22:41,3412,Outgoing
342,21650107572,216278185,2025-01-13 13:36:01,2025-01-13 14:24:07,2886,Outgoing
343,21650983232,216403674,2025-01-13 15:12:58,2025-01-13 16:08:44,3346,Incoming
344,21650698633,216719077,2025-01-13 14:45:42,2025-01-13 15:04:04,1102,Outgoing
345,21650578183,216118332,2025-01-13 14:19:35,2025-01-13 15:11:08,3093,Outgoing
346,21650514340,216783985,2025-01-13 14:51:42,2025-01-13 15:01:30,588,Incoming
347,21650628858,216719586,2025-01-13 15:18:26,2025-01-13 15:49:13,1847,Incoming
348,21650700710,216164483,2025-01-13 13:52:30,2025-01-13 14:44:16,3106,Outgoing
349,21650817506,216992483,2025-01-13 14:10:12,2025-01-13 14:33:50,1418,Outgoing
350,21650722067,216721038,2025-01-13 14:43:45,2025-01-13 15:09:18,1533,Incoming
351,21650217305,216495011,2025-01-13 13:53:48,2025-01-13 14:35:36,2508,Outgoing
352,21650781222,216277463,2025-01-13 14:39:01,2025-01-13 15:19:27,2426,Outgoing
353,21650226963,216223393,2025-01-13 14:41:32,2025-01-13 14:50:26,534,Outgoing
354,21650560577,216853744,2025-01-13 15:15:22,2025-01-13 15:25:41,619,Outgoing
355,21650634586,216341591,2025-01-13 13:24:46,2025-01-13 13:29:46,300,Incoming
356,21650870238,216136995,2025-01-13 14:33:26,2025-01-13 15:29:10,3344,Outgoing
357,21650160577,216586605,2025-01-13 15:02:45,2025-01-13 15:16:14,809,Outgoing
358,21650307395,216493449,2025-01-13 14:09:30,2025-01-13 14:58:56,2966,Incoming
359,21650350356,216414617,2025-01-13 13:28:22,2025-01-13 13:51:42,1400,Incoming
360,21650711406,216487314,2025-01-13 14:47:44,2025-01-13 15:14:12,1588,Outgoing
361,21650914515,216668608,2025-01-13 13:44:26,2025-01-13 13:59:45,919,Outgoing
362,21650409952,216172681,2025-01-13 14:19:40,2025-01-13 15:02:04,2544,Incoming
363,21650431376,216215158,2025-01-13 13:58:50,2025-01-13 14:17:49,1139,Incoming
364,21650268747,216780073,2025-01-13 15:01:54,2025-01-13 15:25:12,1398,Incoming
365,21650616864,216813172,2025-01-13 15:15:49,2025-01-13 15:31:49,960,Outgoing
366,21650493605,216119017,2025-01-13 14:18:57,2025-01-13 14:36:07,1030,Incoming
367,21650404365,216442149,2025-01-13 14:29:55,2025-01-13 15:18:29,2914,Outgoing
368,21650535574,216261522,2025-01-13 15:15:17,2025-01-13 15:25:15,598,Incoming
369,21650210026,216694739,2025-01-13 14:30:19,2025-01-13 15:17:23,2824,Outgoing
370,21650885033,216746569,2025-01-13 13:38:35,2025-01-13 14:26:37,2882,Outgoing
371,21650976979,216321119,2025-01-13 14:28:31,2025-01-13 14:45:46,1035,Incoming
372,21650572427,216246687,2025-01-13 14:40:33,2025-01-13 14:48:44,491,Outgoing
373,21650209688,216250968,2025-01-13 13:32:19,2025-01-13 13:53:01,1242,Outgoing
374,21650639014,216577559,2025-01-13 14:06:16,2025-01-13 14:36:12,1796,Incoming
375,21650116279,216574293,2025-01-13 14:16:21,2025-01-13 14:46:08,1787,Incoming
376,21650322102,216665641,2025-01-13 14:16:22,2025-01-13 15:13:11,3409,Outgoing
377,21650295792,216666710,2025-01-13 14:30:28,2025-01-13 15:07:59,2251,Outgoing
378,21650113657,216826808,2025-01-13 13:57:41,2025-01-13 14:03:01,320,Outgoing
379,21650213124,216576019,2025-01-13 15:13:14,2025-01-13 15:29:06,952,Incoming
380,21650571859,216470201,2025-01-13 15:13:09,2025-01-13 15:24:39,690,Outgoing
381,21650320354,216387410,2025-01-13 13:41:39,2025-01-13 13:59:19,1060,Outgoing
382,21650398088,216625500,2025-01-13 13:56:42,2025-01-13 14:09:44,782,Outgoing
383,21650352583,216495032,2025-01-13 15:15:35,2025-01-13 15:51:09,2134,Incoming
384,21650547673,216225799,2025-01-13 13:50:14,2025-01-13 14:17:06,1612,Incoming
385,21650781868,216981700,2025-01-13 14:06:49,2025-01-13 15:03:02,3373,Incoming
386,21650974532,216969161,2025-01-13 14:34:39,2025-01-13 15:07:32,1973,Outgoing
387,21650275115,216952040,2025-01-13 14:43:16,2025-01-13 15:25:59,2563,Outgoing
388,21650612691,216558219,2025-01-13 14:18:14,2025-01-13 14:39:40,1286,Outgoing
389,21650333094,216716298,2025-01-13 13:40:45,2025-01-13 13:55:20,875,Outgoing
390,21650264830,216719572,2025-01-13 14:25:21,2025-01-13 15:07:53,2552,Incoming
391,21650891252,216475277,2025-01-13 14:11:42,2025-01-13 14:37:59,1577,Incoming
392,21650219316,216542786,2025-01-13 14:47:53,2025-01-13 15:28:22,2429,Outgoing
393,21650218512,216164650,2025-01-13 14:19:40,2025-01-13 15:04:06,2666,Outgoing
394,21650184814,216974639,2025-01-13 14:17:34,2025-01-13 14:48:46,1872,Outgoing
395,21650391905,216294890,2025-01-13 14:43:04,2025-01-13 15:39:53,3409,Incoming
396,21650445494,216598663,2025-01-13 13:33:21,2025-01-13 13:49:16,955,Outgoing
397,21650410600,216408185,2025-01-13 14:21:48,2025-01-13 15:03:26,2498,Outgoing
398,21650151520,216851184,2025-01-13 15:21:53,2025-01-13 16:03:15,2482,Outgoing
399,21650118592,216677782,2025-01-13 14:42:35,2025-01-13 15:18:22,2147,Outgoing
400,21650141624,216232722,2025-01-13 13:32:51,2025-01-13 13:47:11,860,Outgoing
401,21650364285,216449463,2025-01-13 13:39:17,2025-01-13 14:02:36,1399,Outgoing
402,21650528500,216373395,2025-01-13 13:38:24,2025-01-13 14:05:47,1643,Outgoing
403,21650764858,216340710,2025-01-13 14:49:01,2025-01-13 15:37:47,2926,Outgoing
404,21650638201,216207223,2025-01-13 13:27:11,2025-01-13 14:11:26,2655,Incoming
405,21650359752,216286284,2025-01-13 13:27:45,2025-01-13 13:38:47,662,Incoming
406,21650891206,216313761,2025-01-13 15:19:58,2025-01-13 16:01:06,2468,Outgoing
407,21650701519,216807680,2025-01-13 15:11:36,2025-01-13 15:12:51,75,Incoming
408,21650651792,216236390,2025-01-13 14:06:20,2025-01-13 14:24:18,1078,Incoming
409,21650114641,216226203,2025-01-13 13:55:40,2025-01-13 14:44:05,2905,Incoming
410,21650101668,216858933,2025-01-13 14:27:06,2025-01-13 14:28:51,105,Incoming
411,21650188425,216483903,2025-01-13 13:53:08,2025-01-13 14:43:52,3044,Outgoing
412,21650723614,216219388,2025-01-13 14:58:50,2025-01-13 15:38:33,2383,Outgoing
413,21650534746,216273003,2025-01-13 13:53:49,2025-01-13 14:37:53,2644,Outgoing
414,21650973980,216344486,2025-01-13 13:27:40,2025-01-13 13:29:12,92,Outgoing
415,21650194951,216274753,2025-01-13 14:50:05,2025-01-13 15:12:02,1317,Incoming
416,21650200700,216940812,2025-01-13 14:31:11,2025-01-13 15:02:41,1890,Incoming
417,21650142584,216126271,2025-01-13 14:22:14,2025-01-13 14:52:31,1817,Incoming
418,21650656123,216609876,2025-01-13 14:49:08,2025-01-13 15:32:08,2580,Outgoing
419,21650276579,216433926,2025-01-13 14:28:18,2025-01-13 15:11:17,2579,Incoming
420,21650992895,216288989,2025-01-13 14:55:51,2025-01-13 15:13:37,1066,Outgoing
421,21650678544,216194104,2025-01-13 13:48:13,2025-01-13 14:22:38,2065,Outgoing
422,21650735347,216566251,2025-01-13 13:53:48,2025-01-13 14:19:49,1561,Incoming
423,21650554809,216309549,2025-01-13 14:01:38,2025-01-13 14:48:04,2786,Outgoing
424,21650549365,216812432,2025-01-13 14:51:15,2025-01-13 15:15:47,1472,Incoming
425,21650282330,216326679,2025-01-13 14:22:26,2025-01-13 14:44:39,1333,Incoming
426,21650959184,216581824,2025-01-13 14:45:07,2025-01-13 15:30:31,2724,Incoming
427,21650798979,216268036,2025-01-13 14:38:30,2025-01-13 14:52:43,853,Outgoing
428,21650274648,216759055,2025-01-13 14:06:54,2025-01-13 14:27:34,1240,Incoming
429,21650392480,216581049,2025-01-13 13:43:20,2025-01-13 14:33:44,3024,Outgoing
430,21650873835,216321826,2025-01-13 14:05:06,2025-01-13 14:44:11,2345,Incoming
431,21650539452,216477618,2025-01-13 13:24:53,2025-01-13 14:00:13,2120,Incoming
432,21650975628,216516729,2025-01-13 13:42:46,2025-01-13 13:51:59,553,Outgoing
433,21650451038,216439661,2025-01-13 14:11:41,2025-01-13 15:10:09,3508,Outgoing
434,21650105408,216213047,2025-01-13 14:33:31,2025-01-13 15:32:04,3513,Outgoing
435,21650555640,216489910,2025-01-13 14:11:32,2025-01-13 14:36:51,1519,Incoming
436,21650782136,216954676,2025-01-13 14:14:24,2025-01-13 14:19:55,331,Incoming
437,21650112589,216326221,2025-01-13 13:35:52,2025-01-13 13:39:47,235,Incoming
438,21650727758,216421675,2025-01-13 14:17:30,2025-01-13 14:23:27,357,Outgoing
439,21650316282,216221287,2025-01-13 13:56:04,2025-01-13 14:15:33,1169,Incoming
440,21650333537,216412604,2025-01-13 14:17:02,2025-01-13 14:20:27,205,Outgoing
441,21650448315,216432332,2025-01-13 14:17:03,2025-01-13 14:35:06,1083,Incoming
442,21650978222,216143862,2025-01-13 14:43:18,2025-01-13 15:16:12,1974,Incoming
443,21650966437,216484791,2025-01-13 14:59:56,2025-01-13 15:12:40,764,Incoming
444,21650663743,216943248,2025-01-13 13:36:54,2025-01-13 13:40:37,223,Incoming
445,21650678440,216127227,2025-01-13 14:19:59,2025-01-13 15:09:43,2984,Incoming
446,21650755387,216257919,2025-01-13 13:42:06,2025-01-13 14:26:32,2666,Outgoing
447,21650603538,216448503,2025-01-13 13:35:39,2025-01-13 13:39:24,225,Incoming
448,21650511835,216250748,2025-01-13 14:07:16,2025-01-13 14:13:13,357,Incoming
449,21650239621,216185835,2025-01-13 15:17:51,2025-01-13 15:48:14,1823,Incoming
450,21650898537,216926554,2025-01-13 13:50:08,2025-01-13 14:05:02,894,Incoming
451,21650255340,216146191,2025-01-13 13:33:08,2025-01-13 14:16:31,2603,Incoming
452,21650770659,216189782,2025-01-13 15:14:10,2025-01-13 15:53:25,2355,Incoming
453,21650771499,216652766,2025-01-13 14:11:59,2025-01-13 14:23:52,713,Outgoing
454,21650361918,216601280,2025-01-13 13:35:44,2025-01-13 14:31:40,3356,Outgoing
455,21650662892,216167906,2025-01-13 15:03:13,2025-01-13 15:36:52,2019,Incoming
456,21650836560,216844189,2025-01-13 14:23:06,2025-01-13 15:22:44,3578,Outgoing
457,21650743170,216176472,2025-01-13 14:27:30,2025-01-13 14:45:07,1057,Outgoing
458,21650575515,216601008,2025-01-13 14:01:17,2025-01-13 14:50:34,2957,Outgoing
459,21650277930,216633676,2025-01-13 15:21:30,2025-01-13 15:48:20,1610,Outgoing
460,21650679095,216808611,2025-01-13 14:01:13,2025-01-13 14:54:01,3168,Outgoing
461,21650298217,216785062,2025-01-13 14:38:45,2025-01-13 14:46:49,484,Outgoing
462,21650815957,216275055,2025-01-13 14:28:14,2025-01-13 14:51:43,1409,Outgoing
463,21650445338,216731177,2025-01-13 14:21:00,2025-01-13 15:15:47,3287,Outgoing
464,21650883529,216602211,2025-01-13 13:39:07,2025-01-13 14:19:56,2449,Incoming
465,21650549356,216824741,2025-01-13 14:19:49,2025-01-13 14:21:40,111,Outgoing
466,21650635564,216399944,2025-01-13 14:54:46,2025-01-13 15:30:08,2122,Outgoing
467,21650340951,216881502,2025-01-13 14:40:51,2025-01-13 15:29:59,2948,Outgoing
468,21650429108,216850894,2025-01-13 15:15:23,2025-01-13 15:28:43,800,Outgoing
469,21650234733,216818335,2025-01-13 14:19:11,2025-01-13 14:33:54,883,Outgoing
470,21650295651,216733257,2025-01-13 15:21:41,2025-01-13 16:16:12,3271,Incoming
471,21650565476,216949266,2025-01-13 13:53:12,2025-01-13 13:56:19,187,Incoming
472,21650605358,216780536,2025-01-13 13:29:09,2025-01-13 13:52:41,1412,Incoming
473,21650418076,216304849,2025-01-13 15:16:07,2025-01-13 15:30:09,842,Incoming
474,21650493168,216516895,2025-01-13 14:23:17,2025-01-13 14:53:45,1828,Outgoing
475,21650755255,216363979,2025-01-13 13:45:35,2025-01-13 13:48:18,163,Incoming
476,21650598157,216892977,2025-01-13 14:58:37,2025-01-13 15:11:52,795,Outgoing
477,21650590442,216490591,2025-01-13 15:08:50,2025-01-13 15:38:11,1761,Incoming
478,21650968594,216209198,2025-01-13 13:44:29,2025-01-13 13:53:10,521,Outgoing
479,21650352491,216303329,2025-01-13 14:10:11,2025-01-13 14:16:20,369,Outgoing
480,21650400063,216736763,2025-01-13 13:27:58,2025-01-13 13:45:41,1063,Outgoing
481,21650262373,216444283,2025-01-13 15:09:31,2025-01-13 15:18:43,552,Outgoing
482,21650639927,216833276,2025-01-13 15:16:14,2025-01-13 15:39:31,1397,Incoming
483,21650581069,216238949,2025-01-13 14:22:11,2025-01-13 14:59:27,2236,Outgoing
484,21650304432,216254227,2025-01-13 13:39:22,2025-01-13 14:25:58,2796,Outgoing
485,21650491523,216963261,2025-01-13 14:12:18,2025-01-13 14:46:52,2074,Incoming
486,21650232131,216685055,2025-01-13 14:38:41,2025-01-13 14:38:42,1,Incoming
487,21650468867,216157136,2025-01-13 14:35:18,2025-01-13 15:00:11,1493,Outgoing
488,21650998968,216659253,2025-01-13 14:57:38,2025-01-13 15:33:52,2174,Incoming
489,21650658262,216879632,2025-01-13 14:20:41,2025-01-13 14:37:22,1001,Incoming
490,21650442322,216531004,2025-01-13 13:41:56,2025-01-13 14:16:16,2060,Outgoing
491,21650921813,216866864,2025-01-13 14:17:05,2025-01-13 14:52:32,2127,Incoming
492,21650954433,216544622,2025-01-13 14:46:32,2025-01-13 15:42:22,3350,Incoming
493,21650880763,216175185,2025-01-13 14:10:55,2025-01-13 14:23:03,728,Incoming
494,21650210029,216409395,2025-01-13 13:29:58,2025-01-13 13:33:15,197,Outgoing
495,21650321590,216761793,2025-01-13 14:24:35,2025-01-13 15:21:08,3393,Incoming
496,21650422977,216362244,2025-01-13 13:45:39,2025-01-13 13:51:29,350,Incoming
497,21650523337,216624872,2025-01-13 15:11:15,2025-01-13 16:02:40,3085,Incoming
498,21650121042,216933838,2025-01-13 13:55:56,2025-01-13 14:38:00,2524,Outgoing
499,21650777613,216397247,2025-01-13 14:05:56,2025-01-13 14:26:34,1238,Incoming
500,21650877032,216593259,2025-01-13 13:52:32,2025-01-13 13:55:19,167,Incoming
501,21650808738,216181343,2025-01-13 14:26:48,2025-01-13 15:07:04,2416,Outgoing
502,21650123283,216606105,2025-01-13 14:34:57,2025-01-13 15:11:28,2191,Outgoing
503,21650943715,216509077,2025-01-13 13:54:10,2025-01-13 14:46:45,3155,Outgoing
504,21650571443,216769114,2025-01-13 14:42:19,2025-01-13 15:01:51,1172,Outgoing
505,21650638311,216418545,2025-01-13 13:23:45,2025-01-13 14:18:01,3256,Incoming
506,21650813700,216299733,2025-01-13 14:15:23,2025-01-13 14:45:20,1797,Incoming
507,21650906234,216741171,2025-01-13 13:30:48,2025-01-13 14:28:15,3447,Incoming
508,21650480215,216558791,2025-01-13 14:16:20,2025-01-13 14:28:36,736,Incoming
509,21650699714,216524166,2025-01-13 13:32:41,2025-01-13 14:02:16,1775,Incoming
510,21650450294,216270396,2025-01-13 15:16:40,2025-01-13 16:09:27,3167,Outgoing
511,21650189308,216200867,2025-01-13 14:25:20,2025-01-13 15:23:27,3487,Outgoing
512,21650822390,216962821,2025-01-13 14:09:15,2025-01-13 14:43:37,2062,Incoming
513,21650680961,216782611,2025-01-13 14:50:18,2025-01-13 15:22:33,1935,Outgoing
514,21650377579,216378918,2025-01-13 14:56:15,2025-01-13 15:02:13,358,Incoming
515,21650197748,216127918,2025-01-13 15:08:25,2025-01-13 15:13:29,304,Outgoing
516,21650346835,216146707,2025-01-13 15:22:23,2025-01-13 15:43:47,1284,Outgoing
517,21650432260,216580764,2025-01-13 14:50:28,2025-01-13 15:20:53,1825,Outgoing
518,21650914442,216547956,2025-01-13 14:18:03,2025-01-13 14:34:13,970,Incoming
519,21650910944,216933181,2025-01-13 14:49:27,2025-01-13 15:19:09,1782,Incoming
520,21650313561,216589027,2025-01-13 13:48:28,2025-01-13 14:40:56,3148,Outgoing
521,21650784417,216681157,2025-01-13 13:40:03,2025-01-13 14:10:33,1830,Outgoing
522,21650346535,216582295,2025-01-13 13:24:34,2025-01-13 14:03:37,2343,Incoming
523,21650725599,216243010,2025-01-13 13:37:00,2025-01-13 14:19:31,2551,Incoming
524,21650618965,216441782,2025-01-13 13:27:14,2025-01-13 14:11:50,2676,Incoming
525,21650887084,216637668,2025-01-13 15:11:55,2025-01-13 15:42:42,1847,Incoming
526,21650769851,216368934,2025-01-13 14:40:42,2025-01-13 15:02:09,1287,Incoming
527,21650562749,216412041,2025-01-13 14:54:54,2025-01-13 15:44:52,2998,Incoming
528,21650775216,216477931,2025-01-13 13:31:13,2025-01-13 14:23:20,3127,Outgoing
529,21650839145,216365925,2025-01-13 14:55:34,2025-01-13 15:14:57,1163,Incoming
530,21650608430,216722236,2025-01-13 15:10:13,2025-01-13 15:50:01,2388,Incoming
531,21650655956,216415427,2025-01-13 14:17:23,2025-01-13 14:38:24,1261,Incoming
532,21650198004,216983278,2025-01-13 15:16:05,2025-01-13 15:41:03,1498,Outgoing
533,21650656772,216953198,2025-01-13 14:22:30,2025-01-13 14:28:29,359,Incoming
534,21650302937,216358519,2025-01-13 15:04:52,2025-01-13 15:52:59,2887,Outgoing
535,21650207839,216559198,2025-01-13 13:38:10,2025-01-13 14:23:33,2723,Outgoing
536,21650761652,216131824,2025-01-13 14:04:09,2025-01-13 14:41:50,2261,Outgoing
537,21650293946,216319801,2025-01-13 13:51:32,2025-01-13 13:53:23,111,Outgoing
538,21650438220,216629910,2025-01-13 14:02:37,2025-01-13 14:29:05,1588,Outgoing
539,21650312162,216639550,2025-01-13 15:12:10,2025-01-13 15:49:53,2263,Outgoing
540,21650382300,216372430,2025-01-13 14:11:51,2025-01-13 14:27:21,930,Outgoing
541,21650767720,216950495,2025-01-13 15:05:44,2025-01-13 15:09:46,242,Incoming
542,21650464772,216697645,2025-01-13 14:49:42,2025-01-13 14:56:08,386,Incoming
543,21650573715,216427405,2025-01-13 15:12:43,2025-01-13 15:33:39,1256,Incoming
544,21650867264,216785563,2025-01-13 14:32:02,2025-01-13 15:07:50,2148,Incoming
545,21650871924,216524904,2025-01-13 13:37:31,2025-01-13 13:42:36,305,Incoming
546,21650129263,216760529,2025-01-13 15:20:36,2025-01-13 15:36:57,981,Outgoing
547,21650100840,216260462,2025-01-13 14:18:45,2025-01-13 15:09:23,3038,Outgoing
548,21650542682,216129217,2025-01-13 15:17:22,2025-01-13 15:46:26,1744,Outgoing
549,21650474561,216126248,2025-01-13 15:16:24,2025-01-13 16:00:12,2628,Outgoing
550,21650438498,216342858,2025-01-13 13:29:23,2025-01-13 13:39:51,628,Outgoing
551,21650219892,216625399,2025-01-13 14:10:20,2025-01-13 14:20:22,602,Incoming
552,21650165125,216522870,2025-01-13 15:13:18,2025-01-13 15:28:05,887,Incoming
553,21650141638,216861228,2025-01-13 14:54:28,2025-01-13 15:32:57,2309,Incoming
554,21650741663,216238194,2025-01-13 13:37:29,2025-01-13 14:20:19,2570,Incoming
555,21650201703,216617557,2025-01-13 13:57:59,2025-01-13 14:51:09,3190,Outgoing
556,21650308824,216901155,2025-01-13 14:19:27,2025-01-13 14:32:10,763,Outgoing
557,21650758157,216156612,2025-01-13 13:55:55,2025-01-13 14:12:55,1020,Outgoing
558,21650654385,216105179,2025-01-13 13:57:44,2025-01-13 14:21:40,1436,Incoming
559,21650352058,216846089,2025-01-13 15:19:54,2025-01-13 16:06:46,2812,Outgoing
560,21650513011,216201110,2025-01-13 14:26:03,2025-01-13 15:03:38,2255,Outgoing
561,21650519606,216183920,2025-01-13 14:49:26,2025-01-13 14:51:15,109,Incoming
562,21650468220,216338880,2025-01-13 13:30:19,2025-01-13 14:10:45,2426,Outgoing
563,21650310809,216777678,2025-01-13 14:44:41,2025-01-13 14:47:05,144,Outgoing
564,21650379904,216859408,2025-01-13 13:38:37,2025-01-13 13:47:31,534,Incoming
565,21650891612,216894485,2025-01-13 14:58:06,2025-01-13 15:27:29,1763,Outgoing
566,21650138274,216296554,2025-01-13 13:34:58,2025-01-13 14:07:06,1928,Outgoing
567,21650112430,216438074,2025-01-13 14:58:17,2025-01-13 15:28:39,1822,Outgoing
568,21650437762,216236775,2025-01-13 14:22:24,2025-01-13 14:50:42,1698,Outgoing
569,21650930800,216746906,2025-01-13 14:41:05,2025-01-13 14:44:44,219,Outgoing
570,21650961915,216440270,2025-01-13 14:09:56,2025-01-13 14:27:59,1083,Outgoing
571,21650513780,216425120,2025-01-13 13:48:07,2025-01-13 14:18:03,1796,Outgoing
572,21650352673,216251748,2025-01-13 15:11:39,2025-01-13 16:09:20,3461,Outgoing
573,21650235950,216581280,2025-01-13 15:14:06,2025-01-13 15:17:44,218,Incoming
574,21650473422,216579532,2025-01-13 13:26:58,2025-01-13 14:02:21,2123,Incoming
575,21650396367,216212110,2025-01-13 13:28:04,2025-01-13 14:22:04,3240,Incoming
576,21650124258,216886910,2025-01-13 14:54:53,2025-01-13 15:30:19,2126,Outgoing
577,21650273130,216553403,2025-01-13 14:45:02,2025-01-13 14:50:08,306,Outgoing
578,21650128939,216496162,2025-01-13 15:01:59,2025-01-13 15:25:28,1409,Incoming
579,21650731503,216853517,2025-01-13 13:29:27,2025-01-13 14:09:50,2423,Outgoing
580,21650299442,216556676,2025-01-13 14:13:01,2025-01-13 15:00:47,2866,Incoming
581,21650321972,216685067,2025-01-13 14:52:21,2025-01-13 15:07:31,910,Incoming
582,21650977605,216662446,2025-01-13 14:12:26,2025-01-13 14:48:42,2176,Outgoing
583,21650817871,216290085,2025-01-13 14:50:18,2025-01-13 14:56:16,358,Outgoing
584,21650857968,216706995,2025-01-13 14:52:46,2025-01-13 15:00:25,459,Incoming
585,21650538422,216784597,2025-01-13 14:18:31,2025-01-13 15:14:45,3374,Incoming
586,21650254814,216348001,2025-01-13 14:30:33,2025-01-13 15:27:09,3396,Incoming
587,21650959699,216849725,2025-01-13 14:20:44,2025-01-13 14:30:50,606,Incoming
588,21650681267,216794259,2025-01-13 13:47:11,2025-01-13 13:48:27,76,Outgoing
589,21650200238,216406362,2025-01-13 14:16:05,2025-01-13 14:33:00,1015,Incoming
590,21650640278,216804202,2025-01-13 14:16:26,2025-01-13 14:57:52,2486,Incoming
591,21650664402,216388138,2025-01-13 13:28:21,2025-01-13 13:51:58,1417,Incoming
592,21650847212,216477298,2025-01-13 13:58:35,2025-01-13 14:17:43,1148,Outgoing
593,21650371016,216133943,2025-01-13 14:18:44,2025-01-13 14:40:05,1281,Incoming
594,21650375792,216564912,2025-01-13 14:22:56,2025-01-13 14:40:22,1046,Outgoing
595,21650980882,216103999,2025-01-13 14:11:36,2025-01-13 14:33:26,1310,Outgoing
596,21650724536,216718905,2025-01-13 13:43:16,2025-01-13 14:02:13,1137,Incoming
597,21650377555,216875061,2025-01-13 13:50:34,2025-01-13 14:06:15,941,Outgoing
598,21650541125,216101739,2025-01-13 14:18:20,2025-01-13 14:29:14,654,Incoming
599,21650541972,216663095,2025-01-13 15:15:08,2025-01-13 16:07:19,3131,Outgoing
600,21650562807,216359563,2025-01-13 14:36:12,2025-01-13 15:16:23,2411,Outgoing
601,21650913034,216642149,2025-01-13 13:38:47,2025-01-13 14:28:01,2954,Outgoing
602,21650896954,216309494,2025-01-13 14:43:54,2025-01-13 15:10:25,1591,Outgoing
603,21650394691,216706192,2025-01-13 14:19:28,2025-01-13 15:03:02,2614,Outgoing
604,21650803047,216248851,2025-01-13 15:12:49,2025-01-13 15:26:44,835,Outgoing
605,21650401397,216731407,2025-01-13 14:53:42,2025-01-13 14:57:18,216,Incoming
606,21650719360,216284558,2025-01-13 15:09:53,2025-01-13 15:29:24,1171,Incoming
607,21650210066,216805129,2025-01-13 15:10:14,2025-01-13 16:08:02,3468,Outgoing
608,21650441040,216753644,2025-01-13 14:01:04,2025-01-13 14:36:01,2097,Outgoing
609,21650798459,216731829,2025-01-13 14:45:18,2025-01-13 15:26:11,2453,Incoming
610,21650718994,216884318,2025-01-13 13:36:36,2025-01-13 14:17:14,2438,Incoming
611,21650635713,216412625,2025-01-13 14:05:59,2025-01-13 14:18:23,744,Incoming
612,21650288140,216643211,2025-01-13 14:29:11,2025-01-13 15:02:35,2004,Incoming
613,21650944134,216460967,2025-01-13 14:24:55,2025-01-13 15:03:08,2293,Incoming
614,21650932264,216171418,2025-01-13 15:09:16,2025-01-13 16:04:04,3288,Outgoing
615,21650304086,216201875,2025-01-13 15:21:07,2025-01-13 16:09:13,2886,Outgoing
616,21650334027,216594931,2025-01-13 14:55:29,2025-01-13 15:48:19,3170,Incoming
